"","Name","is_w","is_u","is_b","is_r","is_g","is_a","is_l"
"6751","Mystic Monastery","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE"
"6752","Mystic of the Hidden Way","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6753","Mystic Snake","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6754","Mystic Veil","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6755","Mystic Visionary","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6756","Mystic Zealot","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6757","Mythic Proportions","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6758","Naban, Dean of Iteration","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6759","Nacatl Hunt-Pride","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"6760","Nacatl Outlander","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"6761","Nacatl Savage","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6762","Naga Oracle","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6763","Naga Vitalist","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6764","Nahiri's Machinations","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6765","Nahiri's Wrath","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6766","Nakaya Shade","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6767","Nalathni Dragon","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6768","Name Dropping","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6769","Nameless Inversion","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6770","Nameless One","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6771","Nantuko Disciple","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6772","Nantuko Elder","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6773","Nantuko Husk","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6774","Nantuko Mentor","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6775","Nantuko Shade","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6776","Nantuko Tracer","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6777","Narcolepsy","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6778","Narcomoeba","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6779","Narnam Cobra","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"6780","Narnam Renegade","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6781","Narrow Escape","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6782","Narstad Scrapper","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6783","Narwhal","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6784","Nath of the Gilt-Leaf","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"6785","Nath's Buffoon","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6786","Natural Affinity","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6787","Natural Connection","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6788","Natural End","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6789","Naturalize","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6790","Natural Obsolescence","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6791","Natural Order","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6792","Natural Spring","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6793","Natural State","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6794","Nature's Blessing","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6795","Nature's Claim","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6796","Nature's Kiss","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6797","Nature's Lore","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6798","Nature's Panoply","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6799","Nature's Resurgence","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6800","Nature's Revolt","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6801","Nature's Ruin","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6802","Nature's Spiral","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6803","Nature's Way","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6804","Nature's Will","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6805","Nausea","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6806","Navigator's Compass","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6807","Navigator's Ruin","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6808","Nav Squad Commandos","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6809","Naya Battlemage","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"6810","Naya Charm","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"6811","Naya Panorama","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"6812","Naya Sojourners","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"6813","Near-Death Experience","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6814","Nearheath Stalker","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6815","Neck Snap","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6816","Necra Disciple","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"6817","Necratog","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6818","Necrite","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6819","Necrobite","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6820","Necrogen Censer","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6821","Necrogenesis","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"6822","Necrogen Mists","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6823","Necrogen Scudder","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6824","Necrogen Spellbomb","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"6825","Necrologia","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6826","Necromancer's Assistant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6827","Necromancer's Stockpile","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6828","Necromantic Selection","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6829","Necropolis Regent","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6830","Necrosavant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6831","Necrotic Ooze","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6832","Necrotic Sliver","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6833","Nectar Faerie","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6834","Need for Speed","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6835","Needlebite Trap","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6836","Needlebug","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6837","Needle Drop","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6838","Needlepeak Spider","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6839","Needleshot Gourna","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6840","Needle Storm","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6841","Needletooth Raptor","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6842","Nefashu","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6843","Nef-Crop Entangler","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6844","Negate","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6845","Neglected Heirloom","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6846","Ashmouth Blade","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6847","Neheb, the Eternal","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6848","Nekrataal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6849","Nekusar, the Mindrazer","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"6850","Nema Siltlurker","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6851","Nemesis of Reason","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6852","Nephalia Academy","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"6853","Nephalia Drownyard","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"6854","Nephalia Seakite","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6855","Nephalia Smuggler","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6856","Nessian Asp","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6857","Nessian Courser","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6858","Nested Ghoul","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6859","Nest Invader","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6860","Nest of Scarabs","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6861","Nest Robber","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6862","Netcaster Spider","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6863","Nether Horror","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6864","Nether Spirit","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6865","Nether Void","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6866","Netter en-Dal","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6867","Nettle Sentinel","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6868","Nettle Swine","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6869","Nettletooth Djinn","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6870","Nettling Curse","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"6871","Neurok Commando","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6872","Neurok Invisimancer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6873","Neurok Prodigy","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6874","Neurok Replica","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6875","Neurok Spy","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6876","Neutralizing Blast","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6877","Nevermore","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6878","New Blood","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6879","New Frontiers","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6880","New Perspectives","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6881","Nezumi Bone-Reader","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6882","Nezumi Cutthroat","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6883","Nezumi Ronin","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6884","Nezumi Shadow-Watcher","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6885","Niall Silvain","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6886","Niambi, Faithful Healer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6887","Niblis of Dusk","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6888","Niblis of the Breath","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6889","Niblis of the Mist","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6890","Niblis of the Urn","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6891","Nicol Bolas","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"6892","Nightbird's Clutches","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6893","Nightcreep","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6894","Nightfire Giant","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"6895","Nightguard Patrol","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6896","Nighthaze","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6897","Nightmare","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6898","Nightmarish End","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6899","Night Market Aeronaut","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6900","Night Market Guard","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6901","Night Market Lookout","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6902","Night of Souls' Betrayal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6903","Night Revelers","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6904","Nightscape Familiar","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6905","Nightshade Stinger","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6906","Nightsky Mimic","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6907","Nightsnare","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6908","Night Soil","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6909","Nightstalker Engine","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6910","Night's Whisper","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6911","Night Terrors","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6912","Nightwind Glider","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6913","Nightwing Shade","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6914","Nihilistic Glee","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6915","Nim Abomination","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6916","Nimana Sell-Sword","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6917","Nimble-Blade Khenra","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6918","Nimble Innovator","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6919","Nimble Mongoose","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6920","Nimbus Maze","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"6921","Nimbus of the Isles","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6922","Nimbus Swimmer","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6923","Nimbus Wings","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6924","Nim Grotesque","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6925","Nim Lasher","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6926","Nim Replica","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"6927","Nim Shambler","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6928","Nim Shrieker","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6929","Nine-Ringed Bo","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6930","Ninth Bridge Patrol","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6931","Nin, the Pain Artist","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6932","Nip Gwyllion","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6933","Nirkana Assassin","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6934","Nirkana Revenant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6935","Nissa's Chosen","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6936","Nissa's Defeat","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6937","Nissa's Renewal","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6938","Nissa's Revelation","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6939","Niveous Wisps","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6940","Nivix, Aerie of the Firemind","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE"
"6941","Nivix Guildmage","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6942","Nivmagus Elemental","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6943","Niv-Mizzet, Dracogenius","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6944","Niv-Mizzet, the Firemind","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6945","Nix","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6946","Nobilis of War","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6947","Noble Elephant","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6948","Noble Hierarch","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6949","Noble Panther","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6950","Noble Purpose","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6951","Noble Stand","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6952","Noble Steeds","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6953","Noble Vestige","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6954","Nocturnal Raid","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6955","No-Dachi","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6956","Noggle Bandit","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6957","Noggle Bridgebreaker","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6958","Noggle Ransacker","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6959","Nomad Decoy","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6960","Nomadic Elf","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6961","Nomad Mythmaker","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6962","Nomad Outpost","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"6963","Nomads en-Kor","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6964","No Mercy","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6965","Noose Constrictor","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6966","No Quarter","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6967","No Rest for the Wicked","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6968","Norin the Wary","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6969","Northern Paladin","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6970","Norwood Archers","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6971","Norwood Ranger","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6972","Norwood Riders","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6973","Norwood Warrior","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6974","Nostalgic Dreams","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6975","Nosy Goblin","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6976","Not Forgotten","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6977","Notorious Assassin","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6978","Nourish","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6979","Novablast Wurm","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6980","Nova Cleric","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6981","Novellamental","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6982","Novijen, Heart of Progress","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE"
"6983","Now I Know My ABC's","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6984","Noxious Dragon","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6985","Noxious Field","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6986","Noxious Ghoul","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6987","Noxious Revival","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6988","Noxious Vapors","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6989","Noyan Dar, Roil Shaper","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6990","Nucklavee","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"6991","Nuisance Engine","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6992","Null Brooch","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"6993","Null Caller","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6994","Null Chamber","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6995","Nullify","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"6996","Nullmage Advocate","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6997","Nullmage Shepherd","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"6998","Null Profusion","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"6999","Null Rod","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"7000","Nullstone Gargoyle","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"7001","Nulltread Gargantuan","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7002","Numai Outcast","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"7003","Number Crunch","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7004","Nurturer Initiate","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7005","Nyxathid","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"7006","Nyxborn Eidolon","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"7007","Nyxborn Shieldmate","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7008","Nyxborn Triton","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7009","Nyx-Fleece Ram","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7010","Nyx Infusion","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"7011","Oakenform","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7012","Oakgnarl Warrior","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7013","Oakheart Dryads","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7014","Oak Street Innkeeper","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7015","Oashra Cultivator","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7016","Oasis Ritualist","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7017","Oath of Ajani","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7018","Oath of Chandra","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"7019","Oath of Gideon","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7020","Oath of Jace","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7021","Oath of Liliana","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"7022","Oath of Nissa","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7023","Oath of Teferi","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7024","Oath of the Ancient Wood","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"7025","Oathsworn Giant","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7026","Oathsworn Vampire","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"7027","Obelisk of Bant","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"7028","Obelisk of Esper","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"7029","Obelisk of Grixis","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"7030","Obelisk of Jund","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"7031","Obelisk of Naya","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"7032","Obelisk of Undoing","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"7033","Oblation","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"7034","Obliterate","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
